Tag Code,Mark Species Name,Mark Rear Type Name,Event Type Name,Event Site Type Description,Event Site Code Value,Event Date Time Value,Antenna ID,Antenna Group Configuration Value,Event Release Site Code Code,Event Release Date Time Value,CTH Count
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 6:08,2,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 6:08,2,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,BO4,9/17/21 6:11,1,110,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,JO1,9/20/21 3:20,5,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,JO1,9/20/21 3:20,5,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,JO1,9/20/21 3:20,1,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,JO1,9/20/21 3:20,1,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,MC1,9/23/21 7:19,2,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,MC1,9/23/21 7:19,2,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,MC1,9/23/21 7:19,1,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,TD1,9/19/21 10:36,2,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,TD1,9/19/21 10:36,2,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,TD1,9/19/21 10:36,1,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Observation,Adult Fishway,TD1,9/19/21 10:36,1,100,,,1
3DD.003D2F6751,Coho,Hatchery Reared,Recapture,Dam,PRO,9/30/21 9:30,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,9/30/21,1
3DD.003D2F93FC,Steelhead,Unknown,Mark,Dam,PRO,9/24/21 13:14,NA,0,PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam,9/24/21,1
3DD.003D2F93FC,Steelhead,Unknown,Observation,Combined Dam Location,PRO,9/24/21 15:30,5,110,,,1
3DD.003D2F93FC,Steelhead,Unknown,Observation,Combined Dam Location,PRO,9/24/21 15:30,6,110,,,1
3DD.003D2F93FC,Steelhead,Unknown,Observation,Combined Dam Location,PRO,9/24/21 15:58,6,110,,,1
3DD.003D2F93FC,Steelhead,Unknown,Observation,Combined Dam Location,PRO,9/24/21 15:59,5,110,,,1
3DD.003D2F93FC,Steelhead,Unknown,Observation,Combined Dam Location,PRO,9/24/21 15:59,5,110,,,1
