"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:24:18 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:06 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:07 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:14 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:53 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:54 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:25:58 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:26:17 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:27:18 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:27:26 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:27:27 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:29:05 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:29:06 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:29:07 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:29:08 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:29:17 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:30:14 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:30:19 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:30:20 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:31:38 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:31:40 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:32:04 PM","","06","110","1"
"3D9.1C2DC06719","Unknown","Observation","PRO","11/1/2012 8:32:10 PM","","05","110","1"
"3D9.1C2DC06719","Unknown","Observation","SAT","3/1/2013 1:57:50 AM","","13","100","1"
"3D9.1C2DC06719","Unknown","Observation","SAT","3/1/2013 1:58:10 AM","","11","100","1"
"3D9.1C2DC06719","Unknown","Observation","SAT","4/13/2013 9:59:53 AM","","12","100","1"
"3D9.1C2DC06719","Unknown","Observation","SAT","4/13/2013 10:00:00 AM","","14","100","1"
"3D9.1C2DC08D23","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","11/23/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC41BEE","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/22/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC435DB","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 11:14:22 AM","","17","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 11:14:23 AM","","17","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 11:14:39 AM","","13","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 11:14:45 AM","","11","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:28:59 PM","","0F","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:34:03 PM","","0D","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:34:07 PM","","0B","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:37:18 PM","","09","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:37:19 PM","","09","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:37:21 PM","","07","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:37:22 PM","","07","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:39:13 PM","","05","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:39:14 PM","","05","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO3","7/21/2014 12:42:13 PM","","03","110","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:14:19 PM","","04","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:16:56 PM","","03","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:16:57 PM","","03","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:18:26 PM","","02","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:18:27 PM","","02","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:21:10 PM","","01","100","1"
"3D9.1C2DC435DB","Unknown","Observation","BO4","7/21/2014 1:21:11 PM","","01","100","1"
"3D9.1C2DC435DB","Unknown","Observation","DRM","7/26/2014 4:52:27 AM","","05","100","1"
"3D9.1C2DC435DB","Unknown","Observation","DRM","10/22/2014 4:49:54 AM","","06","100","1"
"3D9.1C2DC435DB","Unknown","Observation","DRM","10/22/2014 4:52:43 AM","","0A","100","1"
"3D9.1C2DC435DB","Unknown","Observation","DRM","10/22/2014 4:53:42 AM","","09","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:40:11 AM","","11","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:40:31 AM","","0F","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:42:45 AM","","0E","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:42:46 AM","","0E","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:44:27 AM","","0C","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:47:30 AM","","0A","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:47:31 AM","","0A","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:50:07 AM","","07","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:50:08 AM","","07","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:52:04 AM","","04","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 6:52:05 AM","","04","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 7:51:36 AM","","02","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 7:51:37 AM","","02","100","1"
"3D9.1C2DC435DB","Unknown","Observation","MC1","10/26/2014 7:51:45 AM","","01","100","1"
"3D9.1C2DC435DB","Unknown","Observation","PRO","10/30/2014 2:53:10 PM","","02","110","1"
"3D9.1C2DC435DB","Unknown","Observation","PRO","10/30/2014 2:53:15 PM","","01","110","1"
"3D9.1C2DC435DB","Unknown","Observation","PRO","10/30/2014 2:53:16 PM","","01","110","1"
"3D9.1C2DC435DB","Unknown","Observation","TD1","7/23/2014 2:00:00 PM","","02","100","1"
"3D9.1C2DC435DB","Unknown","Observation","TD1","7/23/2014 2:00:02 PM","","01","100","1"
"3D9.1C2DC435DB","Unknown","Observation","TOP","3/1/2013 5:29:08 AM","","25","100","1"
"3D9.1C2DC435DB","Unknown","Observation","TOP","3/1/2013 5:29:39 AM","","22","100","1"
"3D9.1C2DC435DB","Unknown","Observation","TOP","1/25/2015 6:46:05 PM","","24","100","2"
"3D9.1C2DC435DB","Unknown","Observation","TOP","1/25/2015 6:46:35 PM","","21","100","2"
"3D9.1C2DC435DB","Unknown","Observation","TOP","4/3/2015 11:01:43 PM","","22","100","2"
"3D9.1C2DC435DB","Unknown","Observation","TOP","4/3/2015 11:01:51 PM","","25","100","2"
"3D9.1C2DC435DB","Unknown","Recapture","CHANDL","3/30/2015 12:00:00 PM","4/7/2015 12:00:00 AM","NA","0","1"
"3D9.1C2DC43718","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","9/18/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC43729","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC43729","Unknown","Observation","MCJ","11/1/2013 11:13:03 AM","","02","170","1"
"3D9.1C2DC43729","Unknown","Observation","MCJ","11/1/2013 11:13:05 AM","","03","170","1"
"3D9.1C2DC43729","Unknown","Observation","SAT","11/21/2012 3:43:12 PM","","15","100","1"
"3D9.1C2DC43729","Unknown","Observation","SAT","11/21/2012 3:43:40 PM","","12","100","1"
"3D9.1C2DC43729","Unknown","Observation","SAT","3/2/2013 5:22:33 AM","","13","100","1"
"3D9.1C2DC44153","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC44153","Unknown","Observation","PRO","3/3/2013 1:39:05 PM","","02","110","1"
"3D9.1C2DC44153","Unknown","Observation","PRO","3/3/2013 1:39:08 PM","","01","110","1"
"3D9.1C2DC44174","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC441B6","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","9/27/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC441B6","Unknown","Observation","MCJ","4/28/2013 5:08:00 AM","","01","170","1"
"3D9.1C2DC441B6","Unknown","Observation","MCJ","4/28/2013 5:08:04 AM","","02","170","1"
"3D9.1C2DC441B6","Unknown","Observation","MCJ","4/28/2013 5:08:06 AM","","03","170","1"
"3D9.1C2DC441B6","Unknown","Observation","MCJ","4/28/2013 5:08:09 AM","","04","170","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/15/2013 1:31:25 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/15/2013 1:31:26 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/15/2013 1:31:30 AM","","02","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/15/2013 1:33:30 AM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/15/2013 1:33:31 AM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:16:00 AM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:16:01 AM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:16:21 AM","","02","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:16:22 AM","","02","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:19:45 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:19:46 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:21:43 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:21:44 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:23:06 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/16/2013 10:23:07 AM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/26/2013 6:41:28 PM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/26/2013 6:41:29 PM","","03","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/26/2013 6:44:11 PM","","02","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/26/2013 6:45:40 PM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Observation","ROZ","3/26/2013 6:45:41 PM","","01","110","1"
"3D9.1C2DC441B6","Unknown","Recapture","CHANDL","3/15/2013 12:00:00 PM","4/23/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DC441B6","Unknown","Recapture","ROZ","1/4/2013 12:00:00 PM","3/27/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DC450BA","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","12/4/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC46E0F","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","11/23/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC47811","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","9/25/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC47970","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/8/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 7:33:16 AM","","05","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 7:33:18 AM","","06","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 8:43:51 AM","","06","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 8:45:16 AM","","06","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 8:45:17 AM","","06","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 8:46:57 AM","","06","110","1"
"3D9.1C2DC47970","Unknown","Observation","PRO","10/8/2012 8:52:41 AM","","06","110","1"
"3D9.1C2DC48FCE","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC48FCE","Unknown","Observation","BCC","5/21/2013 7:11:53 AM","","01","100","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:14 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:15 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:20 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:38 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:39 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 8:31:40 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 9:45:46 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 9:46:20 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 9:46:37 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","3/30/2013 9:46:38 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:27:42 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:27:43 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:29:38 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:29:39 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:29:40 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:30:23 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 8:30:24 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:50:35 PM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:50:57 PM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:50:59 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:51:00 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:53:15 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:53:44 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/2/2013 9:53:45 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/11/2013 2:19:36 AM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/11/2013 2:19:49 AM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/11/2013 2:20:35 AM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","ROZ","4/11/2013 2:20:36 AM","","01","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","TAN","4/20/2013 8:57:09 PM","","03","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","TAN","5/6/2013 3:39:35 AM","","02","110","1"
"3D9.1C2DC48FCE","Unknown","Observation","TAN","5/6/2013 3:40:16 AM","","06","110","1"
"3D9.1C2DC48FCE","Unknown","Recapture","ROZ","1/4/2013 12:00:00 PM","4/12/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DC48FDF","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/31/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC48FDF","Unknown","Observation","BCC","4/25/2013 5:11:03 AM","","01","100","1"
"3D9.1C2DC48FDF","Unknown","Observation","BCC","4/25/2013 5:11:04 AM","","01","100","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:33:08 PM","","01","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:33:11 PM","","02","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:33:13 PM","","03","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:33:15 PM","","04","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:35:10 PM","","61","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","JDJ","4/21/2013 10:35:10 PM","","62","160","1"
"3D9.1C2DC48FDF","Unknown","Observation","SAT","3/4/2013 11:20:34 PM","","13","100","1"
"3D9.1C2DC48FDF","Unknown","Observation","SAT","3/4/2013 11:20:55 PM","","11","100","1"
"3D9.1C2DC48FDF","Unknown","Observation","SAT","4/9/2013 4:47:06 AM","","14","100","1"
"3D9.1C2DC49158","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/29/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC49158","Unknown","Observation","PRO","10/29/2012 3:40:04 AM","","05","110","1"
"3D9.1C2DC49158","Unknown","Observation","PRO","10/29/2012 3:40:05 AM","","06","110","1"
"3D9.1C2DC49158","Unknown","Observation","PRO","10/29/2012 2:26:08 PM","","06","110","1"
"3D9.1C2DC49158","Unknown","Observation","PRO","10/29/2012 2:26:13 PM","","05","110","1"
"3D9.1C2DC49158","Unknown","Observation","PRO","10/29/2012 2:26:14 PM","","05","110","1"
"3D9.1C2DC5386C","Unknown","Mark","PRO","11/6/2012 12:00:00 PM","4/1/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DC54FF7","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/31/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC54FF7","Unknown","Observation","LMT","4/16/2013 12:14:51 PM","","B6","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","LMT","4/16/2013 12:14:54 PM","","B3","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:49:18 AM","","01","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:49:21 AM","","02","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:49:23 AM","","03","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:49:27 AM","","04","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:50:25 AM","","F1","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","MCJ","6/4/2013 5:50:25 AM","","F2","170","1"
"3D9.1C2DC54FF7","Unknown","Observation","NFT","4/18/2013 8:35:51 PM","","F6","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","NFT","4/18/2013 8:35:54 PM","","F3","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","NFT","5/29/2013 8:59:44 PM","","F3","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","NFT","5/29/2013 8:59:45 PM","","F6","100","1"
"3D9.1C2DC54FF7","Unknown","Observation","ROZ","4/2/2013 10:38:41 AM","","03","110","1"
"3D9.1C2DC54FF7","Unknown","Observation","ROZ","4/2/2013 10:38:42 AM","","03","110","1"
"3D9.1C2DC54FF7","Unknown","Observation","ROZ","4/2/2013 10:39:54 AM","","02","110","1"
"3D9.1C2DC54FF7","Unknown","Observation","ROZ","4/2/2013 10:41:11 AM","","01","110","1"
"3D9.1C2DC54FF7","Unknown","Observation","ROZ","4/2/2013 10:41:12 AM","","01","110","1"
"3D9.1C2DC54FF7","Unknown","Recapture","ROZ","1/4/2013 12:00:00 PM","4/3/2013 12:00:00 AM","NA","0","1"
"3D9.1C2DC55001","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","9/8/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 9:58:05 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 9:58:07 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 9:58:08 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:08:01 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:08:02 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:08:07 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:17:23 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:17:30 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:18:19 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:18:38 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:18:39 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:18:40 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:19:58 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:20:02 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:20:03 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:20:38 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:20:40 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:21:45 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:21:46 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:21:50 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:22:03 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:22:05 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:22:06 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:23:38 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:23:39 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:24:37 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:24:38 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:24:42 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:24:59 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:25:02 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:25:49 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:25:50 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:25:57 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:25:58 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:27:22 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:27:23 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:27:30 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:28:03 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:28:37 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:28:41 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:28:42 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:41:22 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:41:27 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:41:28 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:53:48 AM","","06","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 10:53:54 AM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 4:54:33 PM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 4:54:34 PM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","9/8/2012 4:54:41 PM","","05","110","1"
"3D9.1C2DC55001","Unknown","Observation","PRO","3/9/2013 10:08:13 PM","","04","110","1"
"3D9.1C2DC55001","Unknown","Observation","SAT","3/14/2013 3:11:35 PM","","14","100","1"
"3D9.1C2DC55001","Unknown","Observation","SAT","3/14/2013 3:12:34 PM","","12","100","1"
"3D9.1C2DC55001","Unknown","Recapture","PRO","9/4/2012 12:00:00 PM","9/21/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC55369","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/26/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC55369","Unknown","Observation","PRO","10/26/2012 11:00:24 AM","","05","110","1"
"3D9.1C2DC55369","Unknown","Observation","PRO","10/26/2012 11:00:26 AM","","06","110","1"
"3D9.1C2DC55369","Unknown","Observation","PRO","10/26/2012 1:40:34 PM","","06","110","1"
"3D9.1C2DC55369","Unknown","Observation","PRO","10/26/2012 1:40:39 PM","","05","110","1"
"3D9.1C2DC56623","Unknown","Mark","PRO","9/8/2012 12:00:00 PM","10/27/2012 12:00:00 AM","NA","0","1"
"3D9.1C2DC56623","Unknown","Observation","GRA","12/9/2012 4:34:17 PM","","07","140","1"
