"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3D9.1C2E0EA5C8","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/11/2013","10/11/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA5DA","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/16/2014","4/16/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA5FC","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/15/2013","10/15/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA5FD","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/7/2013","10/7/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA61C","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","4/13/2017","4/13/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/13/2017","4/13/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA61C","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA61C","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2015","10/24/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA676","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/12/2015","11/12/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA696","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/2/2015","11/2/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA6AA","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/14/2015","11/14/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA6D6","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/17/2014","3/17/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA6E5","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/16/2014","3/16/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA6EA","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/12/2014","1/12/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA6EF","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/16/2013","10/16/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA738","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/7/2013","10/7/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA75A","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/20/2014","2/20/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA77B","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/16/2015","10/16/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA78E","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/16/2014","3/16/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA7C3","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/17/2014","3/17/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA7D2","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/17/2013","11/17/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA7F2","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/7/2015","11/7/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA803","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/25/2014","3/25/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EA833","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/18/2015","10/18/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA85D","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2015","10/21/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA864","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/14/2015","11/14/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA86F","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/5/2015","11/5/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA898","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/9/2015","12/9/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA8C0","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/8/2013","11/8/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EA8C4","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2015","10/20/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA8D7","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/25/2015","10/25/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EA9A2","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/22/2014","2/22/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2E0EAB22","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/23/2015","10/23/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EAD5D","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/20/2014","9/20/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3D9.1C2E0EAD78","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/22/2015","10/22/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EAED5","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/9/2015","12/9/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EAFB2","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/25/2015","10/25/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB00D","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/17/2015","10/17/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB010","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/25/2015","10/25/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB017","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2013","10/21/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
"3D9.1C2E0EB033","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/7/2015","12/7/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB046","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/5/2015","10/5/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB08E","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/27/2015","10/27/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3D9.1C2E0EB0DD","WJB13259.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2013","9/16/2013 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/24/2013","9/24/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB13259.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/16/2013","1"
